LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0.19868364,0.227272727,0,0.068540168,0.227272727,0.227272727,0,0.24996991,0.281771714,0.536407295,0.139146872,0.198714324,0.238555448,0.015,0.139146849,0.198006347,0.241693491,0.236574501,0.328969574,0.594594595,0.282339843,1
0,0,0,0.011738381,0,0,0,0.034351145,0.150626171,0.12457659,0.004027543,0.023705471,0.038237995,0.076126334,0.004027609,0.024574543,0.04265945,0.03544687,0.116666667,0.277249848,0.036642818,1
0.132833124,0.113636364,0,0,0.113636364,0.10320146,0.08,0.134285172,0.240379181,0.375872065,0.05808436,0.118853815,0.154730761,0.025,0.058084507,0.118101452,0.151869159,0.1565372,0.22746399,0.457250581,0.164114936,1
0.034138493,0.113636364,0,0.045454545,0.113636364,0.113636364,0,0.15648855,0.252074427,0.287355812,0.035731688,0.09469697,0.134719711,0.03,0.035731627,0.094897727,0.126168224,0.140117994,0.174833605,0.324324324,0.163693493,1
0.242397504,0.340909091,0.041051508,0.011531407,0.340909091,0.329377684,0.360590552,0.241323929,0.307919681,0.489595037,0.126032659,0.197081544,0.231950189,0.02,0.126032825,0.196756811,0.244383095,0.224101688,0.375738191,0.608307619,0.276257577,1
0.017004394,0.02988651,0,0,0.02988651,0.02988651,0.052600258,0.106870229,0.04316004,0.61701691,0.017704363,0.027604228,0.058930881,0.018287516,0.017704362,0.026525968,0.066892553,0.053904929,0.038468898,0.187703225,0.106772676,1
0.282744651,0.461349825,0,0.064386267,0.461349825,0.343177214,0.637311727,0.3829465,0.311998127,0.816192897,0.357615593,0.333078762,0.373686588,0.01,0.35761549,0.333626327,0.394003273,0.360861307,0.460556681,0.776572927,0.428677927,1
0.028983092,0.01091571,0,0.370885924,0.01091571,0.01091571,0,0.046116319,0.14214172,0.127974286,0.005256591,0.023338298,0.040006715,0.081791991,0.00525666,0.025032023,0.039912326,0.040066299,0.095340614,0.248668327,0.126834342,1
0.049108161,0.066457652,0,0,0.066457652,0.045454545,0.073930934,0.054014224,0.102106153,0.136973873,0.00328205,0.018652033,0.032206766,0.069620683,0.00328212,0.018303341,0.030196581,0.033475733,0.065402278,0.241192883,0.065937758,1
0.099004148,0.139292721,0,0.090909091,0.139292721,0.119494533,0.010310378,0.256335563,0.351925088,0.323829653,0.063321199,0.150050609,0.191420617,0.030644399,0.063321262,0.149112486,0.2012357,0.185224665,0.283333333,0.371411907,0.274579499,1
0.161375359,0.113636364,0,0,0.113636364,0.110726231,0.08,0.109011133,0.227688487,0.383879822,0.057515968,0.11509143,0.152036539,0.025,0.057516075,0.114412092,0.151869159,0.152142201,0.213668577,0.439353829,0.138735221,1
0.002619012,0,0,0.038549878,0,0,0,0.034351145,0.148731895,0.135879818,0.004728585,0.025939763,0.040904599,0.06727854,0.004728452,0.026484402,0.044037611,0.038926828,0.116666667,0.293191819,0.041282569,1
0.019634951,0.048609708,0,0.01957211,0.048609708,0.01957211,0,0.070821789,0.135758016,0.254084283,0.015122594,0.043876964,0.069822293,0.035694136,0.015122814,0.045286511,0.06912037,0.070265395,0.108333333,0.324324324,0.082557965,1
0.039340508,0.037292608,0.113260438,0.014565335,0.037292608,0.037292608,0,0.059107341,0.101446001,0.183082122,0.004964253,0.02136695,0.037440097,0.054226242,0.004964293,0.021671967,0.033846082,0.039708885,0.065377071,0.262655419,0.072361926,1
0.034482759,0.049588184,0,0.041320907,0.049588184,0.049588184,0,0.142261373,0.189595201,0.288978013,0.027518881,0.071623937,0.108414717,0.0309094,0.027518721,0.072104486,0.089633363,0.120270793,0.125,0.329240002,0.146657141,1
0.12537351,0.105780289,0,0,0.105780289,0.083053016,0.132346617,0.100132297,0.154440701,0.341145346,0.0305798,0.068321977,0.091520806,0.026728336,0.030579918,0.068654316,0.085727417,0.095177989,0.172427788,0.558225209,0.122511004,1
0.034482759,0.068181818,0,0.020381555,0.068181818,0.068181818,0,0.12858918,0.159811377,0.251550255,0.01733751,0.052248397,0.078632807,0.035,0.017337598,0.052630523,0.072429907,0.082548502,0.123279807,0.348561849,0.130965692,1
0,0,0,0,0,0,0,0.019083969,0.116163271,0.046511628,0.00043159,0.005780448,0.014560717,0.2,0.000431455,0.007081084,0.014262041,0.014749263,0.050867945,0.135135135,0.026404582,1
0.040214522,0.071959571,0,0,0.075737324,0.075737324,0,0.120858338,0.149989218,0.257078799,0.016763858,0.050491549,0.076836607,0.036662211,0.016763848,0.050070774,0.075536844,0.077657107,0.113874038,0.315339398,0.121941905,1
0.171828979,0.268810912,0,0.053287267,0.268810912,0.231189088,0.22621441,0.165696482,0.258796813,0.458382539,0.094567303,0.155046066,0.196705539,0.020861599,0.094567498,0.156004526,0.205937206,0.190877879,0.272998681,0.494884338,0.197641807,1
0,0,0,0,0,0,0,0.01379932,0.05303302,0.054025218,0.000273644,0.003787879,0.01053705,0.171730116,0.000273577,0.003803785,0.006110799,0.013331202,0.015064258,0.113305109,0.01608161,1
0.277271332,0.459871682,0,0.091837923,0.470770902,0.339051427,0.208173723,0.489631749,0.527873139,0.556172395,0.280575819,0.384897838,0.420990589,0.015,0.280575894,0.384738687,0.449075568,0.403261428,0.592688382,0.597908266,0.520578829,1
0.201071205,0.337069658,0,0,0.337069658,0.280406139,0.353242597,0.347765243,0.303501604,0.594729191,0.187313503,0.236561984,0.286103755,0.015844675,0.187313487,0.237453536,0.306972691,0.272929855,0.342961039,0.545106353,0.370278112,1
0,0.022727273,0,0.032791348,0.022727273,0.022727273,0,0.031597673,0.14148575,0.064176769,0.001001762,0.012418903,0.022203599,0.145,0.001001901,0.01190495,0.020644325,0.02318792,0.067619678,0.169691631,0.037356828,1
0.114585845,0.049477511,0,0.21379331,0.049477511,0.049477511,0,0.10420281,0.173784564,0.227416409,0.015434262,0.050583413,0.076485619,0.04,0.015434386,0.051791277,0.071334186,0.079737556,0.133333333,0.346567284,0.154543627,1
0.001529354,0,0,0,0,0,0,0.006186709,0.047718656,0.018192081,2.58E-05,0.000335994,0.00385724,0.514635918,2.56E-05,0.001102664,0.005501893,0.002819023,0.018145042,0.051656688,0.013234574,1
0.062725731,0.119119812,0,0,0.119119812,0.025468997,0.19034913,0.062583285,0.093892046,0.361924203,0.021003029,0.0459115,0.063945583,0.025603179,0.021002922,0.044350403,0.060384232,0.066193752,0.104021196,0.506992656,0.07329238,1
0.10209582,0.078654063,0,0.251782783,0.078654063,0.047237329,0,0.16120354,0.313985492,0.24570854,0.031925496,0.098187718,0.128940134,0.038088318,0.031925706,0.098239147,0.141446779,0.121045083,0.25449351,0.359564698,0.214695692,1
0.003557478,0,0,0,0,0,0,0.053555987,0.312823589,0.100884707,0.005463075,0.0408851,0.062013863,0.093095006,0.005463129,0.041249921,0.06301012,0.061384957,0.161508324,0.210639629,0.073889665,1
0.006280515,0,0,0.014448412,0,0,0,0.012840725,0.075329371,0.055813953,0.000402936,0.005167689,0.011508625,0.165,0.000402698,0.005508764,0.01104799,0.01179941,0.039404498,0.162162162,0.019960069,1
0.129133589,0.142161952,0,0.091219752,0.147804938,0.136518967,0.120273382,0.326322835,0.354042849,0.537002309,0.170239214,0.244020465,0.288616213,0.017482914,0.170239085,0.244907631,0.278894221,0.294753401,0.37851169,0.580988722,0.343193668,1
0.029144738,0.068181818,0,0.015690792,0.068181818,0.068181818,0,0.125044196,0.149623021,0.256023768,0.016705593,0.049512062,0.075367018,0.035,0.016705637,0.049969109,0.070983153,0.078134414,0.117259871,0.342983644,0.125931599,1
0.152461232,0.156857265,0,0.06728836,0.157303994,0.134576721,0,0.135538389,0.318941731,0.329637388,0.059457399,0.136661456,0.167624884,0.03,0.059457253,0.137649958,0.174866242,0.163053643,0.333005732,0.511388533,0.168343196,1
0,0,0,0,0,0,0,0.03740233,0.167474642,0.082356581,0.001977969,0.016671133,0.031288171,0.11498526,0.001977784,0.018105847,0.029912052,0.032156871,0.086676493,0.19461053,0.045995086,1
0,0,0,0,0,0,0,0.008609927,0.024360167,0.043807004,0.000203524,0.002378411,0.006013656,0.084766553,0.000203563,0.002225731,0.004401171,0.007031567,0.010465006,0.09490815,0.011344254,1
0.001409638,0,0,0,0,0,0,0.015267176,0.099213489,0.047272177,0.000380202,0.007575758,0.012658228,0.197138434,0.000380349,0.006133982,0.014018692,0.01179941,0.05,0.137344839,0.017991352,1
0.038842116,0.105016724,0,0.048327759,0.105016724,0.105016724,0,0.157453598,0.256220274,0.283918053,0.035407623,0.095175839,0.134834016,0.030632107,0.035407545,0.095198246,0.126168224,0.140304456,0.177107023,0.324324324,0.167287007,1
0.051724138,0.089110736,0,0.020928918,0.089110736,0.066383464,0,0.107666886,0.111124692,0.375192067,0.027078202,0.055019827,0.078037669,0.025395638,0.027078127,0.054821087,0.077590477,0.078319967,0.122362413,0.482209319,0.115434134,1
0.200578142,0.119188905,0.078243503,0.180430046,0.119188905,0.097849768,0.112670645,0.227608902,0.227243678,0.4431062,0.076625451,0.132575758,0.171438318,0.02,0.07662553,0.131948054,0.188396103,0.160733403,0.239121752,0.457808704,0.302363905,1
0.023868763,0,0,0.320993476,0,0,0,0.032647921,0.136554798,0.08736898,0.00181866,0.014102736,0.027180702,0.110228271,0.001818747,0.015513253,0.02778619,0.026798476,0.078718706,0.201249857,0.104960672,1
0.207965738,0.359231847,0.016149893,0.008809033,0.346018298,0.304968269,0.087751949,0.293745165,0.304542018,0.589183353,0.181251811,0.236434105,0.274773255,0.015,0.181251849,0.234863439,0.28300006,0.269579933,0.380103355,0.647810638,0.319071902,1
0.051724138,0.130642266,0,0.034011804,0.130642266,0.090909091,0,0.121096855,0.228849119,0.282337251,0.031074374,0.084286895,0.113709025,0.032482597,0.031074181,0.083652401,0.116854959,0.111723097,0.2,0.391985963,0.134914337,1
0.048542741,0.365395339,0,0.197917111,0.365395339,0.365395339,0.182142522,0.195951568,0.324819316,0.303963214,0.049619106,0.127976317,0.16458939,0.029077395,0.049619007,0.126450474,0.133720058,0.184076225,0.239881231,0.437419487,0.222519661,1
0.02085085,0.081924424,0,0.017969334,0.090909091,0.086151152,0.08,0.129949415,0.190903414,0.231916789,0.017896817,0.056995252,0.082868383,0.04185976,0.017896595,0.058002719,0.075963065,0.087227492,0.151744578,0.378378378,0.134592502,1
0.010853929,0,0,0,0,0,0,0.019222226,0.079776298,0.015676614,2.90E-05,0.002384575,0.004989251,0.603872103,2.91E-05,0.00151406,0.009690746,0.002021345,0.024071531,0.037039787,0.027612567,1
0.061145363,0.203138453,0,0.091612592,0.203138453,0.203138453,0.041238161,0.238608691,0.23603328,0.524899031,0.111961816,0.161277974,0.217716151,0.017422615,0.111961821,0.162480437,0.192095043,0.233889948,0.2005159,0.446364244,0.247710321,1
0.023823194,0.036778518,0,0,0.036778518,0.02810249,0,0.058154617,0.079228715,0.160484878,0.003565306,0.01659752,0.030790201,0.059273822,0.003565385,0.016735431,0.030713167,0.030838829,0.05318121,0.226533655,0.061387647,1
0.170573432,0.267875413,0,0,0.267875413,0.062223347,0.446217272,0.166087734,0.198228536,0.727465576,0.182889807,0.188769731,0.236566312,0.011844568,0.18288962,0.189923035,0.241223024,0.233626676,0.256148561,0.647332679,0.200570304,1
0.366167983,0.304263731,0,0.566478851,0.304263731,0.283239425,0.36,0.397666851,0.437495575,0.456293959,0.160256132,0.263781434,0.296104172,0.022687326,0.160255928,0.263417422,0.306721021,0.289402091,0.498126736,0.609120683,0.527357239,1
0.017241379,0,0,0.016987976,0,0,0,0.085819945,0.300544733,0.103344062,0.005493842,0.040710117,0.059226996,0.090050581,0.005493627,0.040473512,0.074695447,0.049462252,0.185269138,0.209391106,0.102699336,1
0.102815807,0.202878036,0,0.157423491,0.202878036,0.202878036,0.002934656,0.20736698,0.220223094,0.46791444,0.082983283,0.133965273,0.181619207,0.019816584,0.0829832,0.13511781,0.176433563,0.184892741,0.200611387,0.43342387,0.237700694,1
0.004352361,0.005737203,0,0.033980139,0.005737203,0.005737203,0,0.031460646,0.142033174,0.140058753,0.004777783,0.025558951,0.040678347,0.065,0.004777575,0.026047314,0.043212911,0.039078357,0.110355743,0.290474677,0.038293562,1
0.130574152,0.094240947,0,0.068181818,0.094240947,0.071513674,0.057067967,0.139033203,0.295309784,0.309185231,0.048823474,0.120151146,0.145985049,0.03,0.048823363,0.119943053,0.163566712,0.134886299,0.333333333,0.513513514,0.182160619,1
0.053530917,0.045454545,0,0.086145765,0.045454545,0.045454545,0,0.102836406,0.22584222,0.234823485,0.021343489,0.068578762,0.095884206,0.040523966,0.021343273,0.069375614,0.097885997,0.094620538,0.189046838,0.369881635,0.121387963,1
0.044110124,0,0,0.24628445,0,0,0,0.034440286,0.139643949,0.07941855,0.001549286,0.013213343,0.025694627,0.123142259,0.001549395,0.014378812,0.0255918,0.025759539,0.074805376,0.188557976,0.093507024,1
0.094273905,0.134903932,0,0.034820761,0.134903932,0.122810444,0.16,0.179704293,0.21496616,0.345978427,0.044238022,0.096955835,0.125545432,0.027339433,0.044237963,0.097198231,0.125375158,0.125652922,0.229434279,0.515249378,0.191925173,1
0.049876345,0.090909091,0,0.04058309,0.090909091,0.068181818,0.11571312,0.16084971,0.19665061,0.301952122,0.030847931,0.078327591,0.108757005,0.03053586,0.030847685,0.077790746,0.102553336,0.112673186,0.166666667,0.399612324,0.166997491,1
0.007714006,0.060403702,0,0,0.060403702,0.060403702,0,0.060163886,0.194998415,0.106883255,0.003855043,0.026913543,0.044374741,0.087237062,0.003854964,0.027385905,0.040519246,0.046808594,0.107456873,0.231151017,0.059966378,1
0,0,0,0,0,0,0,0.007633588,0.031146001,0.042163882,9.70E-05,0.00201749,0.005002366,0.223369137,9.69E-05,0.00172844,0.002336449,0.006685276,0.008333333,0.122503169,0.010452962,1
0.229876284,0.147385023,0,0.14187433,0.147385023,0.14187433,0,0.275389758,0.35583412,0.409342117,0.102445771,0.191230837,0.229246567,0.023787647,0.102445789,0.190922252,0.242920285,0.220614781,0.369440204,0.507774256,0.323092026,1
0.061008387,0.14685258,0,0.012238329,0.14685258,0.090909091,0.189230271,0.103494738,0.186474884,0.374268299,0.044836401,0.091200655,0.119627389,0.025,0.044836365,0.091438864,0.130841121,0.112548513,0.215064414,0.501040175,0.112169318,1
0.027977859,0.059607178,0,0.00857464,0.059607178,0.00857464,0,0.078209402,0.124554337,0.241570697,0.012631994,0.038378229,0.061072046,0.038113579,0.012632125,0.039610971,0.065728627,0.058132494,0.108333333,0.324324324,0.090988081,1
0.085514786,0.090909091,0,0,0.090909091,0.045910709,0.08,0.061298525,0.144032401,0.424959021,0.044675724,0.079773536,0.105118378,0.02,0.044675601,0.080203449,0.089066419,0.115251473,0.167168447,0.649733578,0.076724987,1
0.02892967,0.068181818,0,0,0.068181818,0.068181818,0,0.117091301,0.127413978,0.267371071,0.015629326,0.044234549,0.069068358,0.035,0.015629348,0.044622353,0.070924864,0.067896405,0.10564934,0.324324324,0.116222445,1
0.078915586,0,0,0.076492181,0,0,0,0.034939725,0.140187114,0.062687025,0.000945078,0.011363636,0.02203043,0.15,0.000945154,0.011510261,0.020534,0.02297508,0.063142533,0.156447351,0.063055637,1
0.086206897,0.113636364,0,0.030568302,0.113636364,0.090909091,0.133800212,0.162738499,0.225579991,0.369046536,0.052629762,0.109715849,0.139674426,0.025,0.052629687,0.108950617,0.137727748,0.140903303,0.238791623,0.522837981,0.182142765,1
0,0,0,0,0,0,0,0.004273901,0.039781597,0.019718718,2.61E-05,0,0.003616637,0.480239248,2.59E-05,0.001010252,0.004393079,0.003126493,0.015668649,0.057290868,0.010452962,1
0.001887461,0,0,0,0,0,0,0.011394101,0.062775606,0.018808321,4.05E-05,0.000829339,0.004606444,0.495073728,4.03E-05,0.001593502,0.006974894,0.003111317,0.023964848,0.054054054,0.014215964,1
0.058731165,0.013490738,0,0.073164151,0.013490738,0.013490738,0,0.054741726,0.17254,0.091341001,0.002476743,0.02118785,0.03399059,0.101096113,0.002476632,0.020621102,0.03789538,0.031525619,0.104946604,0.21029128,0.086455802,1
0.051724138,0.129070507,0,0.030868287,0.129070507,0.090909091,0,0.117665382,0.225578598,0.288345901,0.031905508,0.084548855,0.11414673,0.031791023,0.031905312,0.084057887,0.11814762,0.111621095,0.2,0.395724199,0.130817907,1
0.034482759,0,0,0,0,0,0,0.016876555,0.06541243,0.091728865,0.00094214,0.007575758,0.015561328,0.101054144,0.000942201,0.007846548,0.013160015,0.017077201,0.036847146,0.210518142,0.027328624,1
0.017241379,0.056782777,0,0.011399041,0.056782777,0.045383736,0,0.087703018,0.111780494,0.285630665,0.015591288,0.041666667,0.066003617,0.032492211,0.015591133,0.041686227,0.065413281,0.066376277,0.091640703,0.324324324,0.092274788,1
0.004495877,0.068181818,0,0,0.068181818,0.045454545,0.08,0.056920152,0.080710628,0.151968278,0.003187455,0.015480759,0.029247451,0.060869203,0.003187404,0.016030614,0.026107104,0.031229853,0.051448671,0.243243243,0.056657703,1
0.087486432,0.069868479,0,0.068181818,0.069868479,0.045454545,0,0.164122137,0.280441185,0.263738364,0.03348973,0.098484848,0.131738832,0.035,0.033489759,0.096910076,0.12993299,0.132878802,0.214046106,0.35335711,0.189766179,1
0.104582662,0.100299065,0,0,0.100299065,0.077571793,0.113052711,0.09276821,0.164871663,0.333831609,0.031252035,0.071062588,0.095445877,0.027934206,0.031252064,0.071710858,0.086854398,0.100869407,0.176447352,0.551706997,0.110746426,1
0.012852405,0.005785466,0,0,0.005785466,0,0,0.028591141,0.075998422,0.115179914,0.001695942,0.010399392,0.021436668,0.082454395,0.001696049,0.011340762,0.019243735,0.022820998,0.045757325,0.22309623,0.032182294,1
0.051724138,0.116742748,0,0.065075434,0.116742748,0.090909091,0,0.143473119,0.25334219,0.243841204,0.025791382,0.081698259,0.108993421,0.037158298,0.025791276,0.080581405,0.110132432,0.108274399,0.210791489,0.378378378,0.158850025,1
0.00219966,0,0,0,0,0,0,0.018597022,0.071247534,0.063929486,0.000497282,0.007575758,0.011869422,0.147551606,0.000497139,0.005942554,0.011980328,0.01179941,0.042729836,0.185741073,0.027430034,1
0.12325297,0.178439266,0.023647992,0.029176725,0.178439266,0.116706901,0.268648964,0.136062522,0.195326071,0.514655248,0.089446994,0.130477337,0.163200987,0.02,0.089446969,0.132105966,0.149911778,0.171590045,0.247748273,0.691381634,0.162537912,1
0.045464098,0,0,0.022727273,0,0,0,0.022900763,0.118253393,0.061953488,0.000781057,0.011363636,0.019891501,0.15,0.000780841,0.00961128,0.018691589,0.020648968,0.05,0.135135135,0.037062431,1
0.275123425,0.355589028,0,0.723028527,0.355589028,0.32481442,0.411673379,0.447277652,0.355211543,0.607253361,0.215656241,0.273906217,0.318316655,0.016770414,0.215656158,0.274407658,0.325248018,0.313941105,0.411964483,0.612051817,0.578247939,1
0.024641753,0.068181818,0,0.009755039,0.068181818,0.068181818,0,0.12105682,0.138245905,0.261222936,0.016038394,0.046544186,0.071824887,0.035,0.016038398,0.04705521,0.069762718,0.07312667,0.110730542,0.335924911,0.120471534,1
0.334903222,0.316629769,0,0.589357041,0.316629769,0.264634165,0.326049048,0.514745877,0.47125418,0.553698182,0.250706001,0.337749515,0.370647965,0.016780484,0.25070591,0.338398315,0.398096702,0.353320443,0.571585491,0.650890163,0.631426886,1
0,0,0,0.044841602,0,0,0,0.034351145,0.148287375,0.138532292,0.004893095,0.026464073,0.041530358,0.065202271,0.004892915,0.02693258,0.044361017,0.039743453,0.116666667,0.296932845,0.041717876,1
0.027685773,0,0,0,0,0,0,0.03897538,0.188177984,0.102264844,0.003314859,0.02422055,0.041373939,0.090913378,0.003314706,0.02490656,0.041067525,0.041567368,0.101522296,0.205561482,0.055749129,1
0.259501601,0.175265463,0,0.404860592,0.175265463,0.141755154,0.150510928,0.335877863,0.459127253,0.368440757,0.103862192,0.215909091,0.249577627,0.027627732,0.103862028,0.215121047,0.268810965,0.237436228,0.454105758,0.492898021,0.424616581,1
0.051724138,0.086282615,0,0.090909091,0.086282615,0.086282615,0,0.150661309,0.265002524,0.223563072,0.022687449,0.078388836,0.103870156,0.04,0.022687426,0.077523952,0.106525397,0.102193986,0.221607251,0.378378378,0.165412066,1
0.233251576,0.340909091,0,0.024318499,0.340909091,0.272727273,0.366114366,0.366096011,0.316608259,0.609627505,0.201538512,0.251158024,0.300330642,0.015,0.201538513,0.252372469,0.323531329,0.285684781,0.369107392,0.565328509,0.397411787,1
0.146691113,0.159090909,0,0.06259187,0.159090909,0.141953585,0,0.149546876,0.294632886,0.361184082,0.064711299,0.136363636,0.167269439,0.027540423,0.064711249,0.136848767,0.17408431,0.162967427,0.318985799,0.533456032,0.179245325,1
0.088977265,0.120940062,0,0.041802696,0.120940062,0.101864639,0.16,0.16446129,0.210574332,0.363124761,0.047706915,0.100446803,0.128600818,0.025803407,0.047706752,0.100061639,0.128964003,0.128371551,0.231994322,0.531855061,0.178009958,1
0,0.018487113,0,0.00424016,0.018487113,0.018487113,0,0.017659794,0.084807371,0.063380772,0.00059281,0.006869064,0.015262747,0.14873134,0.00059292,0.007080817,0.00744525,0.020197686,0.026554725,0.184146837,0.020255864,1
0,0,0,0.016247837,0,0,0,0.045282264,0.214984094,0.048232637,0.000833555,0.014071609,0.02312344,0.193596193,0.000833586,0.013332733,0.035056855,0.015590251,0.107163494,0.123518658,0.058255187,1
0.014252179,0.030607891,0,0,0.030607891,0.022727273,0,0.025547688,0.081486693,0.219146132,0.006628853,0.023383991,0.037540796,0.041733736,0.006628768,0.023156913,0.036261964,0.038348083,0.071001007,0.346665579,0.029686832,1
0.082647084,0.090909091,0,0,0.090909091,0.047800786,0.08,0.062250778,0.144609626,0.428161778,0.045590785,0.080718575,0.106095886,0.02,0.04559067,0.081159236,0.09023226,0.116110091,0.169247531,0.654228896,0.077014755,1
0.050340797,0.090909091,0,0,0.090909091,0.090909091,0.147162601,0.106563993,0.104677884,0.391617035,0.027450684,0.053638134,0.080363988,0.025,0.027450675,0.053569855,0.080564024,0.080237712,0.102674458,0.405405405,0.118187339,1
0.086206897,0.068181818,0,0.056261105,0.068181818,0.068181818,0,0.125074906,0.177981369,0.214667631,0.014246648,0.051414902,0.075874045,0.042377443,0.014246749,0.05020809,0.070437076,0.079306232,0.125408523,0.311473281,0.143711198,1
0.265696497,0.1296636,0,0.109563492,0.136363636,0.122963564,0.047168254,0.267859566,0.298678164,0.49483433,0.122734982,0.189393939,0.228658257,0.019103968,0.122734838,0.189264361,0.229633586,0.228042562,0.332706349,0.572410982,0.320557491,1
0.016937562,0,0,0,0,0,0,0.015334433,0.086345753,0.055977873,0.000464253,0.007575758,0.012642295,0.164647572,0.000463979,0.006330077,0.01397752,0.01179941,0.049853155,0.162638416,0.024451642,1
0.178208909,0.227272727,0,0.050547223,0.227272727,0.227272727,0,0.251480768,0.292474655,0.534639802,0.143515901,0.206211384,0.245713582,0.015,0.143516036,0.204875678,0.248167588,0.244164446,0.338865694,0.594594595,0.276822842,1
0.172413793,0.104594191,0,0,0.104594191,0.104594191,0.048171552,0.102273707,0.204027318,0.380166937,0.050910132,0.101580133,0.135886135,0.025,0.050910138,0.101898415,0.140714329,0.132838248,0.20501787,0.45393814,0.131692374,1
0.10186916,0.090909091,0,0,0.090909091,0.02411498,0.118778817,0.050317471,0.103331394,0.387761156,0.026725362,0.052683376,0.072740025,0.025152648,0.026725481,0.052502831,0.069736804,0.074635864,0.125,0.565917321,0.070005536,1
0.253983004,0.138754953,0,0.090909091,0.148590261,0.128919645,0.06924057,0.267912377,0.261203141,0.553257888,0.137249318,0.189393939,0.232004088,0.015,0.137249098,0.189324273,0.223533795,0.237351117,0.295028989,0.594594595,0.316339945,1
0.017241379,0.01856982,0,0,0.01856982,0.01856982,0,0.024995358,0.128728494,0.13938965,0.004266602,0.022727273,0.037809288,0.067743919,0.004266404,0.023377252,0.040147028,0.036333546,0.096239865,0.27027027,0.029786703,1
0.077313696,0.125359219,0,0.03373169,0.125359219,0.090909091,0.170316113,0.137785673,0.200582615,0.372860734,0.047867875,0.098365109,0.126467952,0.025,0.047867721,0.097987553,0.130841121,0.123707308,0.226885763,0.526599847,0.150063537,1
0.132911653,0.399956967,0,0.166282947,0.401898872,0.378596019,0.332657986,0.477195899,0.448688621,0.520323876,0.209751204,0.307201902,0.353406166,0.019145562,0.209751392,0.306632193,0.34399049,0.359349986,0.446571994,0.549777707,0.491465683,1
0.04601109,0.106105528,0,0,0.106105528,0.090909091,0,0.090293068,0.174257317,0.347842019,0.036172277,0.078335237,0.10885767,0.025,0.036172101,0.079390434,0.118453952,0.10279984,0.177909548,0.423476844,0.098674207,1
0.018459035,0.047059637,0,0.021122182,0.047059637,0.021122182,0,0.069780519,0.137337153,0.255848049,0.015473639,0.044652,0.071055624,0.03535312,0.015473872,0.046086468,0.06959843,0.071975504,0.108333333,0.324324324,0.081369756,1
0,0,0,0,0,0,0,0.004250098,0.033976377,0.018604651,2.02E-05,0,0.00321588,0.5,2.00E-05,0.000828341,0.003637296,0.002949853,0.012973024,0.054054054,0.005424261,1
0.128075643,0.032463348,0,0.012991197,0.032463348,0.032463348,0.034270985,0.046343269,0.11634017,0.138543925,0.004026485,0.020019553,0.034613548,0.066432254,0.004026498,0.021417384,0.036379261,0.033498909,0.090473122,0.281848306,0.073665284,1
0.024828307,0,0,0,0,0,0,0.015878102,0.037315036,0.037209302,8.88E-05,0.002727352,0.005171809,0.25,8.86E-05,0.001820736,0.00401874,0.005899705,0.014333508,0.108108108,0.02299688,1
0.229456531,0.034976952,0,0.097919973,0.034976952,0.017488476,0,0.13387238,0.409175979,0.135546575,0.012717299,0.072547482,0.095905204,0.067305071,0.01271713,0.07200778,0.109987298,0.087015622,0.263446246,0.26404035,0.192440791,1
0.040932543,0.041203551,0,0,0.041203551,0.041203551,0,0.080152672,0.141041258,0.173327109,0.007275164,0.03030303,0.051933878,0.055,0.007275121,0.032029657,0.04103068,0.058816722,0.086450729,0.297297297,0.086882295,1
0.137931034,0.205203688,0,0,0.205203688,0.14503645,0.161158492,0.160415887,0.24055626,0.766983012,0.248733159,0.241966124,0.286709373,0.011618396,0.248733068,0.243272963,0.271840064,0.296095899,0.330394654,0.76472208,0.177801262,1
0.017241379,0.013058263,0,0.013058263,0.013058263,0.013058263,0,0.043123108,0.154699442,0.129034715,0.004448209,0.02490365,0.0412265,0.074254364,0.004448345,0.02618137,0.043398513,0.039855376,0.111878637,0.27027027,0.054343235,1
0.240854457,0.193700708,0,0.374135184,0.193700708,0.147900236,0.139695585,0.335877863,0.413722529,0.413261553,0.116398997,0.215909091,0.253733613,0.024923896,0.116398967,0.214967739,0.266284015,0.245810941,0.411295023,0.500205686,0.416137654,1
0.026123802,0,0,0,0,0,0,0.055401452,0.34744968,0.069513078,0.002989725,0.030188026,0.04663239,0.143031319,0.002989755,0.03107911,0.054800136,0.04147635,0.172979919,0.175265391,0.075810419,1
0.015261434,0,0,0,0,0,0,0.022900763,0.069082151,0.075850059,0.000690358,0.008010746,0.013281212,0.122703264,0.000690239,0.006895614,0.012218864,0.01395184,0.04262364,0.216216216,0.033642821,1
0.006713448,0,0,0,0,0,0,0.015908931,0.049868477,0.055813953,0.000266772,0.003787879,0.008289457,0.165,0.000266772,0.003647365,0.00649243,0.009423864,0.023156333,0.162162162,0.02207763,1
